"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.shadowice.flocke.andotp.Activities","/home/matheus/smells-issues-nlp/repositories/andOTP_andOTP/app/src/main/java/org/shadowice/flocke/andotp/Activities/BackupActivity.java","3","68","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.shadowice.flocke.andotp.Activities","/home/matheus/smells-issues-nlp/repositories/andOTP_andOTP/app/src/main/java/org/shadowice/flocke/andotp/Activities/BackupActivity.java","3","82","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.shadowice.flocke.andotp.Activities","/home/matheus/smells-issues-nlp/repositories/andOTP_andOTP/app/src/main/java/org/shadowice/flocke/andotp/Activities/IntroScreenActivity.java","3","316","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.shadowice.flocke.andotp.Activities","/home/matheus/smells-issues-nlp/repositories/andOTP_andOTP/app/src/main/java/org/shadowice/flocke/andotp/Activities/MainActivity.java","3","81","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.shadowice.flocke.andotp.Activities","/home/matheus/smells-issues-nlp/repositories/andOTP_andOTP/app/src/main/java/org/shadowice/flocke/andotp/Activities/MainActivity.java","3","167","Avoid really long methods.","Design","ExcessiveMethodLength"
"3","org.shadowice.flocke.andotp.Activities","/home/matheus/smells-issues-nlp/repositories/andOTP_andOTP/app/src/main/java/org/shadowice/flocke/andotp/Activities/MainActivity.java","3","558","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.shadowice.flocke.andotp.Activities","/home/matheus/smells-issues-nlp/repositories/andOTP_andOTP/app/src/main/java/org/shadowice/flocke/andotp/Activities/SettingsActivity.java","3","268","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.shadowice.flocke.andotp.Fragments","/home/matheus/smells-issues-nlp/repositories/andOTP_andOTP/app/src/main/java/org/shadowice/flocke/andotp/Fragments/AboutFragment.java","3","61","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.shadowice.flocke.andotp.Utilities","/home/matheus/smells-issues-nlp/repositories/andOTP_andOTP/app/src/main/java/org/shadowice/flocke/andotp/Utilities/EncryptionHelper.java","3","54","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.shadowice.flocke.andotp.View","/home/matheus/smells-issues-nlp/repositories/andOTP_andOTP/app/src/main/java/org/shadowice/flocke/andotp/View/EntriesCardAdapter.java","3","75","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.shadowice.flocke.andotp.View","/home/matheus/smells-issues-nlp/repositories/andOTP_andOTP/app/src/main/java/org/shadowice/flocke/andotp/View/ManualEntryDialog.java","3","55","Avoid really long methods.","Design","ExcessiveMethodLength"
