"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","in.blogspot.anselmbros.torchie.main","/home/matheus/smells-issues-nlp/repositories/anselm94_Torchie-Android/app/src/main/java/in/blogspot/anselmbros/torchie/main/TorchieManager.java","3","41","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","in.blogspot.anselmbros.torchie.main.manager.device.input.event","/home/matheus/smells-issues-nlp/repositories/anselm94_Torchie-Android/app/src/main/java/in/blogspot/anselmbros/torchie/main/manager/device/input/event/VolumeKeyEvent.java","3","65","Avoid long parameter lists.","Design","ExcessiveParameterList"
"1","in.blogspot.anselmbros.torchie.service","/home/matheus/smells-issues-nlp/repositories/anselm94_Torchie-Android/app/src/main/java/in/blogspot/anselmbros/torchie/service/TorchieQuick.java","3","40","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","in.blogspot.anselmbros.torchie.ui.activity","/home/matheus/smells-issues-nlp/repositories/anselm94_Torchie-Android/app/src/main/java/in/blogspot/anselmbros/torchie/ui/activity/MainActivity.java","3","50","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","in.blogspot.anselmbros.torchie.ui.fragment.dialog","/home/matheus/smells-issues-nlp/repositories/anselm94_Torchie-Android/app/src/main/java/in/blogspot/anselmbros/torchie/ui/fragment/dialog/DonateDialog.java","3","50","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","in.blogspot.anselmbros.torchie.utils.IabUtils","/home/matheus/smells-issues-nlp/repositories/anselm94_Torchie-Android/app/src/main/java/in/blogspot/anselmbros/torchie/utils/IabUtils/IabHelper.java","3","72","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","in.blogspot.anselmbros.torchie.utils","/home/matheus/smells-issues-nlp/repositories/anselm94_Torchie-Android/app/src/main/java/in/blogspot/anselmbros/torchie/utils/LogUtils.java","3","29","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
