"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.voidsink.anewjkuapp.update","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/aNewJKUApp/src/main/java/org/voidsink/anewjkuapp/update/ImportCalendarTask.java","3","162","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.voidsink.anewjkuapp.update","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/aNewJKUApp/src/main/java/org/voidsink/anewjkuapp/update/ImportCourseTask.java","3","58","The class 'ImportCourseTask' is suspected to be a Data Class (WOC=0.000%, NOPA=10, NOAM=0, WMC=4)","Design","DataClass"
"2","org.voidsink.anewjkuapp.update","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/aNewJKUApp/src/main/java/org/voidsink/anewjkuapp/update/ImportCourseTask.java","3","123","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.voidsink.anewjkuapp.update","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/aNewJKUApp/src/main/java/org/voidsink/anewjkuapp/update/ImportCurriculaTask.java","3","57","The class 'ImportCurriculaTask' is suspected to be a Data Class (WOC=0.000%, NOPA=9, NOAM=0, WMC=4)","Design","DataClass"
"2","org.voidsink.anewjkuapp.update","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/aNewJKUApp/src/main/java/org/voidsink/anewjkuapp/update/ImportCurriculaTask.java","3","120","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.voidsink.anewjkuapp.update","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/aNewJKUApp/src/main/java/org/voidsink/anewjkuapp/update/ImportExamTask.java","3","64","The class 'ImportExamTask' is suspected to be a Data Class (WOC=0.000%, NOPA=10, NOAM=0, WMC=5)","Design","DataClass"
"2","org.voidsink.anewjkuapp.update","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/aNewJKUApp/src/main/java/org/voidsink/anewjkuapp/update/ImportExamTask.java","3","136","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","org.voidsink.anewjkuapp.utils","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/aNewJKUApp/src/main/java/org/voidsink/anewjkuapp/utils/AppUtils.java","3","101","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.alamkanak.weekview","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/android-week-view/src/main/java/com/alamkanak/weekview/WeekView.java","3","58","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.alamkanak.weekview","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/android-week-view/src/main/java/com/alamkanak/weekview/WeekView.java","3","58","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.alamkanak.weekview","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/android-week-view/src/main/java/com/alamkanak/weekview/WeekView.java","3","751","Avoid really long methods.","Design","ExcessiveMethodLength"
"4","com.alamkanak.weekview","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/android-week-view/src/main/java/com/alamkanak/weekview/WeekView.java","3","1223","The class 'EventRect' is suspected to be a Data Class (WOC=0.000%, NOPA=7, NOAM=4, WMC=5)","Design","DataClass"
"1","com.alamkanak.weekview","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/android-week-view/src/main/java/com/alamkanak/weekview/WeekViewEvent.java","3","44","Avoid long parameter lists.","Design","ExcessiveParameterList"
"2","com.alamkanak.weekview","/home/matheus/smells-issues-nlp/repositories/marunjar_anewjkuapp/android-week-view/src/main/java/com/alamkanak/weekview/WeekViewEvent.java","3","80","Avoid long parameter lists.","Design","ExcessiveParameterList"
