"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","com.android.calendar.event","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/event/EditEventView.java","3","109","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.android.calendar.event","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/event/EditEventView.java","3","229","Avoid really long methods.","Design","ExcessiveMethodLength"
"4","com.android.calendar.event","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/event/EditEventView.java","3","834","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.android.calendar.event","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/event/EventViewUtils.java","3","225","Avoid long parameter lists.","Design","ExcessiveParameterList"
"1","com.android.calendar.month","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/month/MonthByWeekFragment.java","3","65","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.android.calendar.month","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/month/MonthWeekEventsView.java","3","58","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.android.calendar.month","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/month/MonthWeekEventsView.java","3","58","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.android.calendar.month","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/month/MonthWeekEventsView.java","3","266","Avoid really long methods.","Design","ExcessiveMethodLength"
"4","com.android.calendar.month","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/month/MonthWeekEventsView.java","3","602","Avoid really long methods.","Design","ExcessiveMethodLength"
"5","com.android.calendar.month","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/month/MonthWeekEventsView.java","3","806","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.android.calendar.month","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/month/SimpleDayPickerFragment.java","3","58","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.android.calendar.month","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/month/SimpleWeekView.java","3","215","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.android.calendar.recurrencepicker","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/recurrencepicker/RecurrencePickerDialog.java","3","68","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.android.calendar.recurrencepicker","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/recurrencepicker/RecurrencePickerDialog.java","3","70","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.android.calendar.recurrencepicker","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/recurrencepicker/RecurrencePickerDialog.java","3","407","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.android.calendar.selectcalendars","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/selectcalendars/SelectCalendarsSimpleAdapter.java","3","155","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.android.calendar.selectcalendars","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/selectcalendars/SelectVisibleCalendarsFragment.java","3","44","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
