repository,state,closed_at,title,label,is_bug,body
francescosoave/TIS_android,open,,-typos +290: «Chi non ha testa metta gambe»,[],0,"BTW nice app, thanks :)

Using from F-Droid."
francescosoave/TIS_android,closed,2017-07-11 17:17:45,Create LICENSE,[],0,
