repository,state,closed_at,title,label,is_bug,body
T-Rex96/Easy_xkcd,closed,2018-11-24 20:40:37,Xkcd 404 displays as 403,[],0,"When one searches for comic 404, it shows the image of comic 403 instead.


"
T-Rex96/Easy_xkcd,closed,2017-09-01 12:31:19,Html is not rendered in title,[],0,See comic 472 House of pancakes
T-Rex96/Easy_xkcd,open,,Share the image and title,[],0,"When sharing an XKCD comic the person I send it too should be able to have the ""full experience"" so a share function like Twidere does would be perfect:
- Image
- Title (comment of the author)
- Link (to use his own app on it)

Maybe we would also include the comic title.
"
T-Rex96/Easy_xkcd,open,,Crashes when opened from widget,[],0,"The app is shown shortly, but afterwards crashes.
```
D/AndroidRuntime( 9370): Shutting down VM
E/AndroidRuntime( 9370): FATAL EXCEPTION: main
E/AndroidRuntime( 9370): Process: de.tap.easy_xkcd, PID: 9370
E/AndroidRuntime( 9370): Theme: themes:{com.android.providers.downloads.ui=overlay:com.spastef.inversion, com.fsck.k9=overlay:com.chummy.jezebel.material.dark.regression, default=overlay:com.chummy.jezebel.material.dark.regression, iconPack:system, fontPkg:com.chummy.jezebel.material.dark, com.android.systemui=overlay:com.chummy.jezebel.material.dark.regression, com.android.systemui.navbar=overlay:com.chummy.jezebel.material.dark.regression}
E/AndroidRuntime( 9370): java.lang.NullPointerException: Attempt to invoke virtual method 'java.lang.Object android.content.Context.getSystemService(java.lang.String)' on a null object reference
E/AndroidRuntime( 9370): 	at de.tap.easy_xkcd.fragments.comics.ComicFragment$ComicAdapter.<init>(ComicFragment.java:134)
E/AndroidRuntime( 9370): 	at de.tap.easy_xkcd.fragments.comics.ComicBrowserFragment$ComicBrowserPagerAdapter.<init>(ComicBrowserFragment.java:193)
E/AndroidRuntime( 9370): 	at de.tap.easy_xkcd.fragments.comics.ComicBrowserFragment$updateNewest.onPostExecute(ComicBrowserFragment.java:167)
E/AndroidRuntime( 9370): 	at de.tap.easy_xkcd.fragments.comics.ComicBrowserFragment$updateNewest.onPostExecute(ComicBrowserFragment.java:125)
E/AndroidRuntime( 9370): 	at android.os.AsyncTask.finish(AsyncTask.java:651)
E/AndroidRuntime( 9370): 	at android.os.AsyncTask.-wrap1(AsyncTask.java)
E/AndroidRuntime( 9370): 	at android.os.AsyncTask$InternalHandler.handleMessage(AsyncTask.java:668)
E/AndroidRuntime( 9370): 	at android.os.Handler.dispatchMessage(Handler.java:102)
E/AndroidRuntime( 9370): 	at android.os.Looper.loop(Looper.java:148)
E/AndroidRuntime( 9370): 	at android.app.ActivityThread.main(ActivityThread.java:5461)
E/AndroidRuntime( 9370): 	at java.lang.reflect.Method.invoke(Native Method)
E/AndroidRuntime( 9370): 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:726)
E/AndroidRuntime( 9370): 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:616)
E/AndroidRuntime( 9370): 	at de.robv.android.xposed.XposedBridge.main(XposedBridge.java:102)
```

After the crash the widget is empty. (Which is also not nice)

CM 13"
T-Rex96/Easy_xkcd,closed,2017-04-23 18:21:05,1815 inverted in overview,[],0,"The today's comic 1815 (flag) is - as supposed to be - not inverted when you view it in ""full screen"".
However in the overview of all comics it is inverted."
T-Rex96/Easy_xkcd,closed,2017-09-04 02:16:46,Added executable bit,[],0,"To run any program in Ubuntu you need an [executable bit](https://wiki.ubuntu.com/Security/ExecutableBit).
> Ubuntu Policy requires that software not marked as executable not be runnable."
T-Rex96/Easy_xkcd,closed,2018-11-24 20:39:33,Inefficient API is used,[],0,"Dear developers,

I found an inefficient API, setImageResource(), is used in Easy_xkcd. 

For setImageResource(), Google says this: 

https://developer.android.com/reference/android/widget/ImageView.html
"" This does Bitmap reading and decoding on the UI thread, which can cause a latency hiccup. If that's a concern, consider using setImageDrawable(android.graphics.drawable.Drawable) or setImageBitmap(android.graphics.Bitmap) and BitmapFactory instead. ""

I noticed that in the following code, setImageResource() is used:
de.tap.easy_xkcd.Activities.WhatIfActivity.java     performClick()   (lineNumber: 92 )
https://github.com/T-Rex96/Easy_xkcd/blob/master/app/src/main/java/de/tap/easy_xkcd/Activities/WhatIfActivity.java

Do you think the use of setImageResource() will affect Easy_xkcd's performance? If yes, maybe we should move Bitmap reading and decoding to a background thread.

Thanks.
"
T-Rex96/Easy_xkcd,open,,Open displayed image when opening app from widget,[],0,"STR: tap on the widget to open the app

What happens: app starts as usual (with the last displayed comic in the app) and e.g. shows a ""there are new comics"" bar at the bottom

What should happen: start app with the comic displayed in the widget and suppress ""new comics"" notification when this is the latest comic"
T-Rex96/Easy_xkcd,closed,2016-11-14 17:18:30,Add option to notify user when a new comic is published,[],0,
T-Rex96/Easy_xkcd,closed,2017-04-23 18:33:26,Images in what if posts should be inverted in night mode,[],0,"Currently they are barely readable in night mode.
"
