repository,state,closed_at,title,label,is_bug,body
h42i/d00r-app,closed,2017-12-31 11:17:00,Add Google Play & F-Droid Badges,[],0,
h42i/d00r-app,closed,2017-01-13 01:39:21,Pull jar files from known repositories,"[Label(name=""enhancement"")]",0,"Could you change the build to use dependencies from known repositories like mavenCentral, jCenter, Sonatype-OSS or jitpack?"
