repository,state,closed_at,title,label,is_bug,body
greenaddress/GreenBits,closed,2018-06-26 11:27:20,jawampa-netty maven wont build with netty-codec-http 4.0.24.Final,[],0,"
[pom.xml](https://github.com/greenaddress/GreenBits/blob/master/jawampa/jawampa-netty/pom.xml)
```xml
     <dependency>
      <groupId>io.netty</groupId>
      <artifactId>netty-codec-http</artifactId>
      <version>4.0.24.Final</version>
    </dependency>
```


[NettyWampClientConnectorProvider.java](https://github.com/greenaddress/GreenBits/blob/master/jawampa/jawampa-netty/src/main/java/ws/wamp/jawampa/transport/netty/NettyWampClientConnectorProvider.java)

    import class is not found:
```java
import io.netty.handler.proxy.Socks5ProxyHandler;
```


none of these versions built without errors 
```xml
            <version>4.0.13.Final</version>      
            <version>4.0.14.Final</version>
            <version>4.0.15.Final</version>
            <version>4.0.17.Final</version>
            <version>4.0.18.Final</version>
            <version>4.0.19.Final</version>
            <version>4.0.20.Final</version>
            <version>4.0.21.Final</version>
            <version>4.0.22.Final</version>
            <version>4.0.23.Final</version>
            <version>4.0.24.Final</version> 
            <version>4.0.25.Final</version>
            <version>4.0.26.Final</version>
            <version>4.0.27.Final</version>
            <version>4.0.28.Final</version>
            <version>4.0.29.Final</version>
            <version>4.0.3.Final</version>
            <version>4.0.30.Final</version>
            <version>4.0.31.Final</version>
            <version>4.0.39.Final</version>
            <version>4.0.4.Final</version>
            <version>4.0.40.Final</version>            
            <version>4.0.56.Final</version>
            <version>4.1.18.Final</version>           
            <version>4.1.23.Final</version>
            <version>4.1.22.Final</version>
            <version>4.1.23.Final</version>
            <version>4.1.25.Final</version>
            <version>4.1.26.Final</version>
            <version>4.1.55.Final </version>
            <version>5.0.0.Alpha1 </version>
            <version>5.0.0.Alpha2 </version>
            <version>4.0.22.Final</version>
```"
greenaddress/GreenBits,closed,2018-06-26 11:27:41,maven compiler error: PaymentChannelServer.java references Futures.transformAsync not found in Guava 18.0,[],0,"[PaymentChannelServer.java](https://github.com/greenaddress/GreenBits/blob/master/bitcoinj/core/src/main/java/org/bitcoinj/protocols/channels/PaymentChannelServer.java)

```java
     result = Futures.transformAsync(...)
```
[pom.xml](https://github.com/greenaddress/GreenBits/blob/master/bitcoinj/core/pom.xml)
 
 <urn>com.google.guava:***guava:18.0***:jar:null:compile:cce0823396aa693798f8882e64213b1772032b09</urn>

Futures.java does not contain method transformAsync:
[Futures.html](https://google.github.io/guava/releases/18.0/api/docs/index.html?com/google/common/util/concurrent/Futures.html)



"
greenaddress/GreenBits,closed,2018-06-25 15:41:56,More bip70 fixes,[],0,
greenaddress/GreenBits,closed,2018-06-21 16:38:17,update checkpoints,[],0,
greenaddress/GreenBits,closed,2018-06-21 09:58:48,Allow skipping system message acknowlegement,[],0,"If skipped, attempting a 2FA reset will return an error until all messages are acked."
greenaddress/GreenBits,closed,2018-06-20 12:25:55,Bip70 fixes,[],0,
greenaddress/GreenBits,closed,2018-06-19 14:35:47,Watch only 2fa reset,[],0,
greenaddress/GreenBits,closed,2018-06-14 12:35:13,Fix circularbutton old API,[],0,
greenaddress/GreenBits,closed,2018-06-13 14:15:02,Android updates 27,[],0,"- updates to android 27
- updates guava to fix android 19 bug
- update gradle and other deps
- removed circular library
- minor bug fixing"
greenaddress/GreenBits,closed,2018-06-12 13:29:10,Avoid problems with earlier toasts overwriting later ones,[],0,
