files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.56 s (121.6 files/s, 11278.1 lines/s)"
100,Java,1481,4216,7143
87,XML,432,1782,2277
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,IDL,5,0,33
