files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.75 s (68.1 files/s, 6017.8 lines/s)"
64,Java,1048,19,5392
52,XML,399,76,3297
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,IDL,7,0,29
