files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.65 s (58.7 files/s, 3062.5 lines/s)"
9,Java,132,21,792
24,XML,57,11,551
1,Bourne Again Shell,20,21,128
2,YAML,20,13,78
1,DOS Batch,23,2,59
1,Bourne Shell,8,2,46
