files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.90 s (86.9 files/s, 18372.3 lines/s)"
145,Java,5442,3910,24122
17,XML,182,27,932
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,IDL,5,0,14
