files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.06 s (77.0 files/s, 6245.2 lines/s)"
57,XML,135,14,3016
24,Java,295,654,2369
1,Bourne Again Shell,20,21,123
