files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=2.09 s (99.6 files/s, 5722.7 lines/s)"
148,Java,1526,1260,6797
56,XML,233,11,1846
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,IDL,2,0,15
1,C/C++ Header,1,4,4
