files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.70 s (63.1 files/s, 3001.0 lines/s)"
28,XML,121,35,696
13,Java,227,185,562
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,IDL,2,0,15
