files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.76 s (75.9 files/s, 6966.0 lines/s)"
23,Java,317,678,2178
32,XML,125,1,1758
1,Bourne Again Shell,20,21,123
1,DOS Batch,24,2,64
1,YAML,3,0,12
