files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=5.92 s (64.4 files/s, 14017.2 lines/s)"
116,Java,5507,8485,36262
263,XML,1628,3603,27362
1,Bourne Again Shell,2,1,50
1,Python,4,3,14
