files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.91 s (65.8 files/s, 6142.9 lines/s)"
40,XML,454,97,2323
16,Java,321,420,1696
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,YAML,2,1,20
1,IDL,2,0,15
