files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.57 s (94.3 files/s, 5894.9 lines/s)"
19,Java,390,91,1863
31,XML,77,4,647
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,YAML,4,0,24
1,IDL,4,0,23
