files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.18 s (63.7 files/s, 9526.9 lines/s)"
38,Java,1039,840,5610
32,XML,378,28,2321
2,HTML,126,0,602
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,IDL,2,0,15
