files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.81 s (91.9 files/s, 3903.0 lines/s)"
18,Java,247,35,1207
52,XML,54,69,1201
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,YAML,2,9,37
1,Bourne Shell,4,0,28
