files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.34 s (46.4 files/s, 3475.4 lines/s)"
6,Java,123,49,604
1,Bourne Shell,21,22,129
7,XML,21,12,108
1,DOS Batch,23,2,59
1,IDL,4,0,21
