files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=4.04 s (27.5 files/s, 2201.1 lines/s)"
56,Java,839,2149,3872
52,XML,269,681,814
1,Bourne Shell,21,22,129
1,DOS Batch,23,2,59
1,IDL,2,0,16
