files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.25 s (74.4 files/s, 6110.4 lines/s)"
24,Java,1060,528,3610
64,XML,132,41,1963
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
2,YAML,1,0,40
1,IDL,2,0,15
