files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.11 s (41.3 files/s, 2776.6 lines/s)"
20,Java,355,161,1340
21,XML,105,35,796
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
2,YAML,0,0,31
1,IDL,3,0,19
