files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=2.35 s (102.9 files/s, 8935.1 lines/s)"
122,Java,2322,2437,10523
117,XML,192,1199,4069
1,Bourne Again Shell,20,21,123
1,DOS Batch,24,2,64
1,IDL,2,0,15
