files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=8.18 s (80.7 files/s, 11428.3 lines/s)"
292,Java,10585,9026,48458
357,XML,1757,2830,19861
2,Bourne Again Shell,39,41,244
2,Bourne Shell,51,18,188
2,DOS Batch,48,4,128
3,YAML,12,9,61
1,SASS,1,2,47
1,IDL,2,0,15
