files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.74 s (99.0 files/s, 6714.1 lines/s)"
36,Java,575,109,2899
34,XML,170,3,922
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,IDL,4,0,21
