files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=3.30 s (118.6 files/s, 11420.9 lines/s)"
197,Java,4565,121,25698
191,XML,879,54,6056
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,IDL,6,0,26
