files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=0.32 s (43.9 files/s, 2791.0 lines/s)"
4,Java,78,58,304
7,XML,19,10,148
1,Bourne Shell,21,22,129
1,DOS Batch,23,2,59
1,IDL,2,0,15
