files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=7.38 s (73.3 files/s, 12646.5 lines/s)"
350,Java,7035,9421,33862
4,Javascript,5160,6756,15780
108,XML,1168,1466,7185
26,Python,687,603,2167
1,CSS,53,23,559
13,HTML,66,2,363
22,make,148,31,264
1,Bourne Again Shell,19,20,121
12,YAML,31,14,119
1,DOS Batch,24,2,64
3,Bourne Shell,21,38,60
