files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.56 s (84.9 files/s, 11037.0 lines/s)"
58,Java,1409,2567,7480
71,XML,670,940,3826
1,Bourne Again Shell,20,21,123
1,DOS Batch,24,2,64
1,IDL,2,0,15
