files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=3.04 s (95.2 files/s, 8719.6 lines/s)"
101,Java,2206,2117,11953
179,XML,394,904,8507
1,Bourne Again Shell,19,20,121
3,YAML,14,17,100
1,DOS Batch,24,2,64
1,IDL,2,0,15
2,Javascript,0,0,2
1,CSS,0,0,1
