files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.33 s (79.8 files/s, 10597.0 lines/s)"
47,Java,1769,3511,6580
55,XML,281,176,1366
1,Bourne Again Shell,20,21,123
1,DOS Batch,24,2,64
1,YAML,9,39,63
1,IDL,6,0,20
