files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1.33 s (68.6 files/s, 7293.7 lines/s)"
31,Java,886,1511,4497
55,XML,179,618,1645
1,Bourne Again Shell,19,20,121
1,DOS Batch,24,2,64
1,HTML,7,0,33
1,IDL,2,0,25
1,YAML,4,0,23
