files,language,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=2.54 s (91.1 files/s, 8899.5 lines/s)"
105,Java,1996,1541,8927
85,XML,1049,62,6586
14,SASS,168,8,1009
16,HTML,38,1,402
3,Javascript,40,10,154
4,YAML,12,10,137
1,Bourne Shell,21,22,129
1,Python,36,28,84
1,DOS Batch,23,2,59
1,IDL,0,0,10
